iter	Passed	Remaining
0	10	10581
1	20	10033
2	29	9830
3	39	9945
4	49	9940
5	59	9821
6	69	9833
7	79	9810
8	88	9782
9	97	9669
10	107	9666
11	116	9609
12	126	9587
13	135	9552
14	145	9544
15	154	9497
16	164	9503
17	174	9524
18	184	9530
19	193	9504
20	202	9437
21	212	9427
22	220	9383
23	230	9376
24	239	9351
25	249	9346
26	259	9346
27	269	9346
28	278	9321
29	287	9296
30	296	9257
31	305	9236
32	315	9238
33	324	9230
34	333	9204
35	344	9224
36	353	9204
37	363	9196
38	372	9170
39	380	9143
40	390	9138
41	399	9111
42	408	9092
43	417	9071
44	427	9072
45	436	9057
46	445	9036
47	454	9022
48	464	9012
49	473	8990
50	482	8982
51	492	8972
52	500	8951
53	509	8932
54	519	8921
55	527	8898
56	536	8879
57	545	8861
58	555	8852
59	563	8827
60	571	8802
61	580	8789
62	589	8771
63	599	8762
64	607	8742
65	616	8724
66	625	8713
67	635	8708
68	644	8696
69	653	8685
70	663	8680
71	672	8666
72	681	8649
73	690	8639
74	700	8635
75	709	8627
76	718	8609
77	727	8595
78	736	8588
79	745	8577
80	755	8570
81	763	8552
82	773	8542
83	782	8533
84	791	8524
85	802	8524
86	811	8520
87	820	8503
88	829	8495
89	839	8484
90	847	8468
91	857	8461
92	866	8451
93	875	8435
94	884	8429
95	893	8415
96	902	8400
97	911	8388
98	920	8378
99	929	8362
100	938	8350
101	947	8340
102	956	8326
103	965	8320
104	975	8312
105	985	8313
106	996	8320
107	1005	8304
108	1014	8293
109	1023	8278
110	1032	8266
111	1041	8255
112	1050	8247
113	1060	8241
114	1070	8236
115	1079	8224
116	1088	8216
117	1097	8204
118	1106	8190
119	1114	8175
120	1123	8162
121	1132	8152
122	1141	8139
123	1150	8125
124	1158	8108
125	1166	8094
126	1176	8084
127	1184	8072
128	1193	8060
129	1203	8053
130	1213	8047
131	1221	8034
132	1230	8018
133	1239	8011
134	1248	8000
135	1258	7996
136	1268	7990
137	1277	7982
138	1286	7970
139	1296	7963
140	1304	7949
141	1314	7940
142	1323	7929
143	1331	7914
144	1340	7904
145	1349	7895
146	1358	7885
147	1367	7872
148	1377	7869
149	1386	7859
150	1396	7851
151	1405	7841
152	1414	7832
153	1424	7824
154	1434	7819
155	1443	7807
156	1452	7798
157	1461	7790
158	1470	7780
159	1479	7768
160	1488	7759
161	1497	7747
162	1507	7741
163	1516	7729
164	1525	7719
165	1534	7709
166	1543	7698
167	1553	7691
168	1562	7683
169	1571	7674
170	1581	7666
171	1590	7654
172	1599	7646
173	1608	7635
174	1617	7625
175	1627	7618
176	1635	7606
177	1644	7595
178	1654	7588
179	1663	7579
180	1672	7569
181	1681	7559
182	1691	7549
183	1700	7539
184	1709	7532
185	1719	7523
186	1728	7513
187	1737	7503
188	1746	7494
189	1755	7483
190	1764	7473
191	1773	7462
192	1781	7450
193	1791	7442
194	1800	7432
195	1810	7425
196	1819	7417
197	1829	7408
198	1837	7396
199	1846	7385
200	1855	7375
201	1864	7366
202	1873	7357
203	1882	7347
204	1891	7335
205	1901	7328
206	1910	7319
207	1919	7310
208	1929	7301
209	1938	7290
210	1946	7278
211	1956	7273
212	1965	7263
213	1973	7250
214	1983	7240
215	1992	7230
216	2000	7218
217	2010	7210
218	2019	7200
219	2028	7193
220	2038	7184
221	2046	7173
222	2056	7165
223	2065	7153
224	2074	7146
225	2084	7139
226	2094	7131
227	2104	7125
228	2113	7115
229	2123	7108
230	2132	7100
231	2142	7090
232	2151	7082
233	2160	7072
234	2169	7062
235	2178	7052
236	2187	7042
237	2196	7033
238	2205	7021
239	2214	7013
240	2223	7003
241	2232	6993
242	2242	6984
243	2250	6973
244	2259	6963
245	2268	6953
246	2278	6945
247	2287	6936
248	2296	6927
249	2306	6919
250	2315	6909
251	2324	6900
252	2333	6889
253	2341	6878
254	2351	6869
255	2360	6859
256	2370	6853
257	2380	6845
258	2389	6835
259	2398	6826
260	2407	6816
261	2415	6804
262	2424	6794
263	2434	6786
264	2443	6776
265	2452	6766
266	2460	6755
267	2469	6746
268	2478	6736
269	2488	6727
270	2497	6718
271	2506	6708
272	2515	6697
273	2524	6688
274	2533	6678
275	2542	6669
276	2551	6660
277	2561	6651
278	2570	6641
279	2578	6631
280	2587	6621
281	2596	6611
282	2606	6603
283	2615	6592
284	2625	6585
285	2633	6574
286	2642	6565
287	2651	6555
288	2660	6545
289	2669	6535
290	2678	6526
291	2687	6516
292	2696	6506
293	2706	6498
294	2714	6487
295	2724	6479
296	2732	6468
297	2742	6460
298	2751	6450
299	2760	6441
300	2769	6430
301	2778	6420
302	2787	6411
303	2796	6403
304	2806	6394
305	2815	6384
306	2824	6376
307	2833	6365
308	2843	6357
309	2852	6349
310	2861	6339
311	2869	6328
312	2878	6317
313	2887	6307
314	2895	6297
315	2904	6287
316	2913	6276
317	2922	6268
318	2931	6259
319	2940	6248
320	2949	6238
321	2957	6228
322	2967	6219
323	2976	6210
324	2985	6201
325	2996	6194
326	3005	6184
327	3014	6175
328	3023	6166
329	3032	6157
330	3042	6148
331	3051	6138
332	3060	6130
333	3069	6120
334	3078	6110
335	3087	6101
336	3096	6092
337	3106	6083
338	3114	6073
339	3123	6063
340	3133	6055
341	3142	6045
342	3150	6035
343	3159	6025
344	3169	6016
345	3177	6006
346	3187	5997
347	3196	5988
348	3206	5980
349	3215	5971
350	3223	5961
351	3233	5953
352	3241	5941
353	3251	5933
354	3260	5924
355	3269	5914
356	3278	5904
357	3287	5895
358	3296	5886
359	3305	5876
360	3314	5867
361	3324	5858
362	3332	5848
363	3341	5838
364	3350	5828
365	3358	5818
366	3368	5809
367	3377	5800
368	3387	5792
369	3396	5783
370	3405	5774
371	3415	5765
372	3424	5756
373	3432	5746
374	3440	5734
375	3449	5725
376	3458	5715
377	3467	5706
378	3476	5696
379	3485	5687
380	3494	5677
381	3503	5668
382	3511	5657
383	3520	5648
384	3530	5639
385	3539	5630
386	3548	5620
387	3556	5610
388	3565	5600
389	3575	5592
390	3583	5581
391	3592	5572
392	3601	5562
393	3610	5552
394	3619	5544
395	3629	5535
396	3637	5525
397	3647	5516
398	3656	5507
399	3664	5496
400	3674	5488
401	3683	5479
402	3692	5469
403	3701	5460
404	3710	5451
405	3719	5441
406	3728	5432
407	3737	5422
408	3746	5413
409	3755	5403
410	3764	5394
411	3773	5385
412	3783	5377
413	3792	5368
414	3802	5359
415	3811	5350
416	3820	5342
417	3830	5333
418	3839	5324
419	3848	5314
420	3858	5305
421	3866	5295
422	3875	5286
423	3884	5276
424	3893	5267
425	3902	5258
426	3911	5248
427	3919	5238
428	3928	5228
429	3937	5219
430	3946	5210
431	3954	5199
432	3963	5190
433	3972	5181
434	3982	5173
435	3992	5164
436	4001	5155
437	4011	5146
438	4021	5139
439	4031	5130
440	4040	5121
441	4049	5112
442	4058	5102
443	4066	5092
444	4076	5084
445	4085	5074
446	4095	5066
447	4104	5056
448	4112	5046
449	4121	5037
450	4129	5027
451	4139	5018
452	4148	5009
453	4157	4999
454	4167	4991
455	4176	4982
456	4186	4973
457	4194	4964
458	4204	4955
459	4212	4945
460	4222	4936
461	4232	4929
462	4242	4920
463	4252	4912
464	4260	4902
465	4269	4892
466	4278	4883
467	4288	4874
468	4297	4865
469	4307	4857
470	4316	4848
471	4326	4839
472	4335	4831
473	4345	4821
474	4354	4812
475	4362	4802
476	4372	4793
477	4380	4784
478	4390	4775
479	4399	4766
480	4408	4756
481	4416	4746
482	4425	4737
483	4435	4728
484	4445	4720
485	4453	4710
486	4462	4701
487	4471	4691
488	4480	4682
489	4489	4672
490	4498	4663
491	4507	4653
492	4515	4644
493	4525	4634
494	4533	4625
495	4542	4616
496	4552	4607
497	4560	4597
498	4569	4587
499	4578	4578
500	4588	4569
501	4596	4560
502	4606	4551
503	4615	4542
504	4624	4532
505	4633	4523
506	4642	4514
507	4651	4505
508	4661	4496
509	4670	4486
510	4679	4477
511	4688	4468
512	4697	4459
513	4707	4450
514	4716	4441
515	4725	4432
516	4734	4423
517	4743	4413
518	4751	4403
519	4761	4395
520	4770	4386
521	4779	4376
522	4789	4367
523	4797	4358
524	4806	4348
525	4815	4339
526	4824	4329
527	4832	4319
528	4841	4310
529	4850	4301
530	4858	4291
531	4868	4282
532	4877	4273
533	4886	4264
534	4895	4255
535	4904	4245
536	4913	4236
537	4921	4226
538	4930	4217
539	4940	4208
540	4949	4199
541	4957	4189
542	4967	4180
543	4976	4171
544	4984	4161
545	4992	4151
546	5002	4142
547	5011	4133
548	5020	4124
549	5029	4114
550	5037	4105
551	5046	4095
552	5055	4086
553	5064	4077
554	5074	4068
555	5083	4059
556	5093	4050
557	5102	4041
558	5111	4032
559	5120	4023
560	5130	4014
561	5138	4005
562	5148	3996
563	5157	3987
564	5167	3978
565	5176	3969
566	5185	3960
567	5194	3950
568	5204	3942
569	5212	3932
570	5221	3922
571	5230	3913
572	5239	3904
573	5248	3895
574	5257	3886
575	5266	3876
576	5275	3867
577	5285	3858
578	5294	3849
579	5303	3840
580	5312	3831
581	5321	3822
582	5330	3812
583	5339	3803
584	5348	3794
585	5357	3785
586	5366	3776
587	5375	3766
588	5384	3757
589	5393	3748
590	5402	3738
591	5411	3729
592	5420	3719
593	5429	3710
594	5437	3701
595	5446	3692
596	5455	3683
597	5464	3673
598	5474	3664
599	5482	3655
600	5491	3645
601	5500	3636
602	5509	3627
603	5519	3618
604	5527	3609
605	5536	3599
606	5545	3590
607	5554	3581
608	5563	3572
609	5572	3562
610	5581	3553
611	5590	3544
612	5599	3535
613	5608	3526
614	5617	3516
615	5626	3507
616	5635	3498
617	5644	3489
618	5653	3479
619	5663	3471
620	5672	3462
621	5681	3452
622	5690	3443
623	5699	3434
624	5708	3424
625	5716	3415
626	5725	3405
627	5733	3396
628	5742	3387
629	5752	3378
630	5762	3369
631	5771	3360
632	5780	3351
633	5789	3342
634	5798	3333
635	5808	3324
636	5817	3315
637	5826	3305
638	5834	3296
639	5843	3287
640	5852	3277
641	5862	3269
642	5871	3259
643	5881	3250
644	5890	3242
645	5899	3233
646	5910	3224
647	5918	3214
648	5927	3205
649	5935	3196
650	5944	3186
651	5953	3177
652	5962	3168
653	5972	3159
654	5981	3150
655	5989	3141
656	5999	3132
657	6008	3123
658	6017	3113
659	6026	3104
660	6035	3095
661	6044	3086
662	6054	3077
663	6062	3067
664	6071	3058
665	6081	3049
666	6090	3040
667	6099	3031
668	6108	3022
669	6117	3013
670	6126	3003
671	6135	2994
672	6144	2985
673	6153	2976
674	6161	2966
675	6170	2957
676	6179	2948
677	6188	2939
678	6197	2930
679	6207	2921
680	6216	2911
681	6225	2902
682	6235	2893
683	6243	2884
684	6253	2875
685	6262	2866
686	6271	2857
687	6281	2848
688	6290	2839
689	6298	2829
690	6308	2821
691	6317	2811
692	6326	2802
693	6336	2793
694	6345	2784
695	6354	2775
696	6363	2766
697	6372	2757
698	6381	2747
699	6389	2738
700	6398	2729
701	6407	2720
702	6417	2711
703	6426	2702
704	6435	2692
705	6445	2684
706	6454	2675
707	6463	2665
708	6472	2656
709	6480	2647
710	6489	2637
711	6498	2628
712	6506	2619
713	6515	2609
714	6525	2600
715	6533	2591
716	6541	2582
