iter	Logloss
0	0.6108102396
1	0.555822887
2	0.5164853105
3	0.4924371834
4	0.4721836753
5	0.4533614453
6	0.4385742948
7	0.4275027923
8	0.4164822651
9	0.4089128576
10	0.4011740326
11	0.3894443565
12	0.3843026788
13	0.3782787902
14	0.3736042245
15	0.3696765904
16	0.3665306253
17	0.3627850814
18	0.3599708546
19	0.3583872939
20	0.3536002217
21	0.350764287
22	0.3494908454
23	0.3473934566
24	0.3441923049
25	0.3421313122
26	0.3400598731
27	0.3378340904
28	0.3369848278
29	0.3353584008
30	0.3336312455
31	0.3321316413
32	0.3308378693
33	0.3299240921
34	0.3284780403
35	0.3270218859
36	0.3262540645
37	0.3244029466
38	0.3237266175
39	0.3218488073
40	0.3201989444
41	0.3197141763
42	0.3191453574
43	0.3186091387
44	0.3178882058
45	0.3174008584
46	0.3167495379
47	0.3163765997
48	0.3157828189
49	0.3150223312
50	0.3142199274
51	0.3135151641
52	0.313138688
53	0.3119601732
54	0.3116518114
55	0.3108352623
56	0.3101661957
57	0.3098143058
58	0.3084770812
59	0.3081847124
60	0.3080288179
61	0.3073969902
62	0.3064757157
63	0.3060799747
64	0.3059093736
65	0.3055892413
66	0.3052439408
67	0.3044719065
68	0.3040791313
69	0.3031819607
70	0.3024523339
71	0.3019475537
72	0.3017160463
73	0.3014131693
74	0.300945159
75	0.3005015657
76	0.3003611117
77	0.3000549899
78	0.2998734475
79	0.2991600063
80	0.2985977167
81	0.2979918709
82	0.2973360403
83	0.2966367227
84	0.2963014425
85	0.2959971786
86	0.2952601962
87	0.2951069064
88	0.2944396472
89	0.2939028144
90	0.2937203482
91	0.2929979059
92	0.2927687181
93	0.2926416964
94	0.2919872956
95	0.2918589445
96	0.2914666359
97	0.2912468895
98	0.2910830743
99	0.2909511993
100	0.2907094207
101	0.2904826002
102	0.2903174888
103	0.2901958782
104	0.289992957
105	0.2893311898
106	0.2886736922
107	0.288250038
108	0.2881225796
109	0.287931849
110	0.2876643785
111	0.2873958632
112	0.2871839868
113	0.2868202032
114	0.2866754079
115	0.2864653039
116	0.2861009767
117	0.2859009452
118	0.2858249772
119	0.2855164627
120	0.2852828116
121	0.2850940387
122	0.2848695745
123	0.2847460978
124	0.2846988546
125	0.2842935549
126	0.2841460586
127	0.283973509
128	0.2838060467
129	0.2833389554
130	0.2830970821
131	0.2828901508
132	0.2828246486
133	0.2826501995
134	0.2824635705
135	0.2814554357
136	0.2812271615
137	0.2808971934
138	0.2808179478
139	0.2806751035
140	0.2803178751
141	0.2801593255
142	0.2800518433
143	0.2799785124
144	0.2798867529
145	0.279731647
146	0.279219144
147	0.2790880689
148	0.2787210651
149	0.2784484769
150	0.27827036
151	0.2779754412
152	0.277466427
153	0.2773478469
154	0.2771078595
155	0.2769611267
156	0.2768240174
157	0.2762510933
158	0.2761544734
159	0.2757321399
160	0.2755760636
161	0.2753187428
162	0.2751096083
163	0.2750091142
164	0.2748523587
165	0.2747102894
166	0.2745130761
167	0.2742811118
168	0.2741114826
169	0.2739714608
170	0.2738184319
171	0.273757752
172	0.2733584993
173	0.2731834642
174	0.2730740342
175	0.27288364
176	0.2728071719
177	0.2726658255
178	0.2724841136
179	0.2723374853
180	0.2721749654
181	0.2720962043
182	0.2719113406
183	0.2716244857
184	0.2712605422
185	0.2711049663
186	0.2709191078
187	0.2705106977
188	0.2703816789
189	0.2702073273
190	0.2700068139
191	0.2699405422
192	0.2698705099
193	0.269673383
194	0.2695139714
195	0.2693655279
196	0.2690167632
197	0.2688380071
198	0.2686768314
199	0.2685364305
200	0.2683013406
201	0.2681645157
202	0.2680401533
203	0.26796658
204	0.2679045415
205	0.267579449
206	0.2675018942
207	0.2672662743
208	0.2669651861
209	0.2668673913
210	0.2667311474
211	0.2665191323
212	0.2664592002
213	0.2663850568
214	0.2662330245
215	0.2660646275
216	0.2659757324
217	0.2658348291
218	0.2657086896
219	0.2655990727
